SampleID,Tank,Nuts,pcDeltaWW,pcOrg,fitted.org,fitted.pcgrowth,,Aq_Exp1,Aq_Exp2,,,
401,Near,Medium,2.2970562,0.425908434,0.425395604,"2.45135490929074																									",,6,,,,
402,Near,Medium,2.592070485,0.428060268,0.425395604,"2.45135490929074																									",,6,,,,
403,Near,Medium,2.70327553,0.44585288,0.425395604,"2.45135490929074																									",,6,,,,
404,Near,Medium,1.636595745,0.404778041,0.425395604,"2.45135490929074																									",,6,,,,
405,Far,Medium,2.332434861,0.369015527,0.413162621,"2.35418519400961																									",,30,,,,
406,Far,Medium,2.830845771,0.420864547,0.413162621,"2.35418519400961																									",,30,,,,
407,Far,Medium,2.336072309,0.430136655,0.413162621,"2.35418519400961																									",,30,,,,
408,Far,Medium,2.042079208,0.424731757,0.413162621,"2.35418519400961																									",,30,,,,
409,Mid,Medium,2.216765453,0.432612967,0.419018936,"2.48883838834908																									",,18,,,,
410,Mid,Medium,2.951886792,0.421011824,0.419018936,"2.48883838834908																									",,18,,,,
411,Mid,Medium,2.830492424,0.421567678,0.419018936,"2.48883838834908																									",,18,,,,
412,Mid,Medium,2.407939189,0.405768065,0.419018936,"2.48883838834908																									",,18,,,,
413,Near,Ambient,2.872201493,0.446195324,0.454468312,"2.29878599349877																									",,2,,,,
414,Near,Ambient,2.476363636,0.461869121,0.454468312,"2.29878599349877																									",,2,,,,
415,Near,Ambient,2.530552861,0.472309136,0.454468312,"2.29878599349877																									",,2,,,,
416,Near,Ambient,2.298769772,0.460809426,0.454468312,"2.29878599349877																									",,2,,,,
417,Mid,Ambient,1.971216342,0.460374934,0.448091643,"2.3362694725571																									",,14,,,,
418,Mid,Ambient,1.882666667,0.462783444,0.448091643,"2.3362694725571																									",,14,,,,
419,Mid,Ambient,2.068021201,0.447564425,0.448091643,"2.3362694725571																									",,14,,,,
420,Mid,Ambient,1.985217391,0.446133298,0.448091643,"2.3362694725571																									",,14,,,,
421,Far,Ambient,2.324882629,0.45606089,0.442235329,"2.20161627821764																									",,26,,,,
422,Far,Ambient,2.304545455,0.379090337,0.442235329,"2.20161627821764																									",,26,,,,
423,Far,Ambient,2.634101382,0.44096147,0.442235329,"2.20161627821764																									",,26,,,,
424,Far,Ambient,1.998148148,0.445029328,0.442235329,"2.20161627821764																									",,26,,,,
425,Near,High,2.712897527,0.391344532,0.420967885,"2.71222536636586																									",,10,,,,
426,Near,High,2.750460405,0.423471845,0.420967885,"2.71222536636586																									",,10,,,,
427,Near,High,2.599126638,0.414579256,0.420967885,"2.71222536636586																									",,10,,,,
428,Near,High,2.380094787,0.428148941,0.420967885,"2.71222536636586																									",,10,,,,
429,Far,High,1.629695886,0.477519142,0.408734902,"2.61505565108474																									",,34,,,,
430,Far,High,2.623215985,0.368348192,0.408734902,"2.61505565108474																									",,34,,,,
431,Far,High,2.821529745,0.413808801,0.408734902,"2.61505565108474																									",,34,,,,
432,Far,High,2.805877115,0.43096476,0.408734902,"2.61505565108474																									",,34,,,,
433,Mid,High,2.924457035,0.415561539,0.414591217,"2.7497088454242																									",,22,,,,
434,Mid,High,2.891406988,0.406774194,0.414591217,"2.7497088454242																									",,22,,,,
435,Mid,High,2.802133851,0.404701142,0.414591217,"2.7497088454242																									",,22,,,,
436,Mid,High,3.367063492,0.401953673,0.414591217,"2.7497088454242																									",,22,,,,
