0	2015-12-06 15:41:07	"I1A"
0	2015-12-06 15:41:07	"192 ( )"
1	2015-12-06 15:41:07	"I1M"
1	2015-12-06 15:41:07	"192 ( )"
2	2015-12-06 15:41:07
2	2015-12-06 15:41:07
3	2015-12-06 15:41:07
3	2015-12-06 15:41:07
4	2015-12-06 15:41:07
4	2015-12-06 15:41:07
5	2015-12-06 15:41:07
5	2015-12-06 15:41:07
1	2015-12-06 15:50:00	49.22
1	2015-12-06 15:55:00	31.874
1	2015-12-06 16:00:00	28.417
1	2015-12-06 16:05:00	47.029
1	2015-12-06 16:10:00	47.887
1	2015-12-06 16:15:00	58.373
1	2015-12-06 16:20:00	36.888
1	2015-12-06 16:25:00	26.052
1	2015-12-06 16:30:00	28.525
1	2015-12-06 16:35:00	39.746
1	2015-12-06 16:40:00	37.438
1	2015-12-06 16:45:00	46.164
1	2015-12-06 16:50:00	43.338
1	2015-12-06 16:55:00	20.563
1	2015-12-06 17:00:00	29.664
1	2015-12-06 17:05:00	28.252
1	2015-12-06 17:10:00	28.862
1	2015-12-06 17:15:00	16.702
1	2015-12-06 17:20:00	10.638
1	2015-12-06 17:25:00	8.7977
1	2015-12-06 17:30:00	7.7406
1	2015-12-06 17:35:00	6.3049
1	2015-12-06 17:40:00	4.7557
1	2015-12-06 17:45:00	3.1884
1	2015-12-06 17:50:00	1.7443
1	2015-12-06 17:55:00	0.59103
1	2015-12-06 18:00:00	-0.14803
1	2015-12-06 18:05:00	-0.49103
1	2015-12-06 18:10:00	-0.62842
1	2015-12-06 18:15:00	-0.69453
1	2015-12-06 18:20:00	-0.70905
1	2015-12-06 18:25:00	-0.72964
1	2015-12-06 18:30:00	-0.73979
1	2015-12-06 18:35:00	-0.76113
1	2015-12-06 18:40:00	-0.73781
1	2015-12-06 18:45:00	-0.71846
1	2015-12-06 18:50:00	-0.69975
1	2015-12-06 18:55:00	-0.68989
1	2015-12-06 19:00:00	-0.69306
1	2015-12-07 06:05:00	-4.0254
1	2015-12-07 06:10:00	-4.0199
1	2015-12-07 06:15:00	-4.1405
1	2015-12-07 06:20:00	-4.1333
