0	2015-12-10 16:18:51	"I1A"
0	2015-12-10 16:18:51	"192 ( )"
1	2015-12-10 16:18:51	"I1M"
1	2015-12-10 16:18:51	"192 ( )"
2	2015-12-10 16:18:51
2	2015-12-10 16:18:51
3	2015-12-10 16:18:51
3	2015-12-10 16:18:51
4	2015-12-10 16:18:51
4	2015-12-10 16:18:51
5	2015-12-10 16:18:51
5	2015-12-10 16:18:51
1	2015-12-10 16:25:00	-0.00067946
1	2015-12-10 16:30:00	10.104
1	2015-12-10 16:35:00	27.855
1	2015-12-10 16:40:00	18.825
1	2015-12-10 16:45:00	0.25832
1	2015-12-10 16:50:00	-0.16183
1	2015-12-10 16:55:00	-0.051397
1	2015-12-10 17:00:00	-0.78609
1	2015-12-10 17:05:00	-0.25837
1	2015-12-10 17:10:00	-1.2804
1	2015-12-10 17:15:00	-1.4688
1	2015-12-10 17:20:00	-1.6955
1	2015-12-10 17:25:00	-1.7114
1	2015-12-10 17:30:00	-2.151
1	2015-12-10 17:35:00	-2.2496
1	2015-12-10 17:40:00	-2.5514
1	2015-12-10 17:45:00	-2.7164
1	2015-12-10 17:50:00	-2.9114
1	2015-12-10 17:55:00	-3.0978
1	2015-12-10 18:00:00	-3.2171
1	2015-12-10 18:05:00	-3.2458
1	2015-12-10 18:10:00	-3.3912
1	2015-12-10 18:15:00	-3.3391
1	2015-12-10 18:20:00	-3.4568
1	2015-12-10 18:25:00	-3.3955
1	2015-12-10 18:30:00	-3.1872
1	2015-12-10 18:35:00	-3.0581
1	2015-12-10 18:40:00	-3.174
1	2015-12-10 18:45:00	-3.2009
1	2015-12-10 18:50:00	-3.1863
1	2015-12-10 18:55:00	-3.2245
1	2015-12-10 19:00:00	-3.2966
1	2015-12-11 06:05:00	-4.4003
1	2015-12-11 06:10:00	-4.4003
1	2015-12-11 06:15:00	-4.6526
1	2015-12-11 06:20:00	-4.551
1	2015-12-11 06:25:00	-4.6749
1	2015-12-11 06:30:00	-4.6277
1	2015-12-11 06:35:00	-4.6489
1	2015-12-11 06:40:00	-4.7032
1	2015-12-11 06:45:00	-4.6869
1	2015-12-11 06:50:00	-4.6515
1	2015-12-11 06:55:00	-4.527
1	2015-12-11 07:00:00	-4.4663
1	2015-12-11 07:05:00	-4.2965
1	2015-12-11 07:10:00	-4.1173
1	2015-12-11 07:15:00	-3.9011
1	2015-12-11 07:20:00	-3.705
1	2015-12-11 07:25:00	-3.0738
1	2015-12-11 07:30:00	-2.4164
1	2015-12-11 07:35:00	-3.0231
1	2015-12-11 07:40:00	-2.8755
1	2015-12-11 07:45:00	-2.5638
1	2015-12-11 07:50:00	-0.84392
1	2015-12-11 07:55:00	-1.615
1	2015-12-11 08:00:00	-0.95392
1	2015-12-11 08:05:00	0.87845
1	2015-12-11 08:10:00	1.3749
1	2015-12-11 08:15:00	28.608
1	2015-12-11 08:20:00	51.21
1	2015-12-11 08:25:00	36.555
1	2015-12-11 08:30:00	34.449
1	2015-12-11 08:35:00	56.432
1	2015-12-11 08:40:00	15.748
1	2015-12-11 08:45:00	54.605
1	2015-12-11 08:50:00	21.169
1	2015-12-11 08:55:00	74.097
1	2015-12-11 09:00:00	90.014
1	2015-12-11 09:05:00	78.169
1	2015-12-11 09:10:00	64.671
1	2015-12-11 09:15:00	89.204
1	2015-12-11 09:20:00	89.544
1	2015-12-11 09:25:00	131.63
1	2015-12-11 09:30:00	158.01
1	2015-12-11 09:35:00	133.25
1	2015-12-11 09:40:00	94.207
1	2015-12-11 09:45:00	140.74
1	2015-12-11 09:50:00	144.7
1	2015-12-11 09:55:00	162.89
1	2015-12-11 10:00:00	184.44
1	2015-12-11 10:05:00	211.84
1	2015-12-11 10:10:00	229.7
1	2015-12-11 10:15:00	237.67
1	2015-12-11 10:20:00	261.14
