Scan No ,Date,Time,RAW VALUE ,CALIBRATED VALUE
1972,22/12/2015 , 02:30:00,7,1.3
1973,22/12/2015 , 02:45:00,8,1.5
1974,22/12/2015 , 03:00:00,7,1.3
1975,22/12/2015 , 03:15:00,7,1.3
1976,22/12/2015 , 03:30:00,7,1.3
1977,22/12/2015 , 03:45:00,8,1.5
1978,22/12/2015 , 04:00:00,7,1.3
1979,22/12/2015 , 04:15:00,7,1.3
1980,22/12/2015 , 04:30:00,7,1.3
1981,22/12/2015 , 04:45:00,7,1.3
1982,22/12/2015 , 05:00:00,6,1.1
1983,22/12/2015 , 05:15:00,6,1.1
1984,22/12/2015 , 05:30:00,7,1.3
1985,22/12/2015 , 05:45:00,7,1.3
1986,22/12/2015 , 06:00:00,6,1.1
1987,22/12/2015 , 06:15:00,6,1.1
1988,22/12/2015 , 06:30:00,6,1.1
1989,22/12/2015 , 06:45:00,7,1.3
1990,22/12/2015 , 07:00:00,9,1.6
1991,22/12/2015 , 07:15:00,34,6.2
1992,22/12/2015 , 07:30:00,282,51.1
1993,22/12/2015 , 07:45:00,310,56.2
1994,22/12/2015 , 08:00:00,353,64
1995,22/12/2015 , 08:15:00,419,75.9
1996,22/12/2015 , 08:30:00,646,117.1
1997,22/12/2015 , 08:45:00,833,151
1998,22/12/2015 , 09:00:00,2179,395
1999,22/12/2015 , 09:15:00,5697,1032.6
2000,22/12/2015 , 09:30:00,5471,991.7
2001,22/12/2015 , 09:45:00,1422,257.8
2002,22/12/2015 , 10:00:00,2484,450.3
2003,22/12/2015 , 10:15:00,3726,675.4
2004,22/12/2015 , 10:30:00,2609,472.9
2005,22/12/2015 , 10:45:00,3847,697.3
2006,22/12/2015 , 11:00:00,4065,736.8
2007,22/12/2015 , 11:15:00,4180,757.7
2008,22/12/2015 , 11:30:00,3546,642.8
2009,22/12/2015 , 11:45:00,4581,830.4
2010,22/12/2015 , 12:00:00,2582,468
2011,22/12/2015 , 12:15:00,2269,411.3
2012,22/12/2015 , 12:30:00,3047,552.3
2013,22/12/2015 , 12:45:00,3915,709.6
2014,22/12/2015 , 13:00:00,3461,627.3
2015,22/12/2015 , 13:15:00,3129,567.2
2016,22/12/2015 , 13:30:00,2533,459.1
2017,22/12/2015 , 13:45:00,2082,377.4
2018,22/12/2015 , 14:00:00,2406,436.1
2019,22/12/2015 , 14:15:00,2144,388.6
2020,22/12/2015 , 14:30:00,2006,363.6
2021,22/12/2015 , 14:45:00,1965,356.2
2022,22/12/2015 , 15:00:00,1462,265
2023,22/12/2015 , 15:15:00,1484,269
2024,22/12/2015 , 15:30:00,1230,223
2025,22/12/2015 , 15:45:00,968,175.5
2026,22/12/2015 , 16:00:00,1229,222.8
2027,22/12/2015 , 16:15:00,1304,236.4
2028,22/12/2015 , 16:30:00,703,127.4
2029,22/12/2015 , 16:45:00,548,99.3
2030,22/12/2015 , 17:00:00,348,63.1
2031,22/12/2015 , 17:15:00,218,39.5
2032,22/12/2015 , 17:30:00,112,20.3
2033,22/12/2015 , 17:45:00,66,12
2034,22/12/2015 , 18:00:00,37,6.7
2035,22/12/2015 , 18:15:00,8,1.5
2036,22/12/2015 , 18:30:00,6,1.1
2037,22/12/2015 , 18:45:00,5,0.9
2038,22/12/2015 , 19:00:00,6,1.1
2039,22/12/2015 , 19:15:00,5,0.9
2040,22/12/2015 , 19:30:00,5,0.9
2041,22/12/2015 , 19:45:00,4,0.7
2042,22/12/2015 , 20:00:00,6,1.1
2043,22/12/2015 , 20:15:00,6,1.1
2044,22/12/2015 , 20:30:00,5,0.9
2045,22/12/2015 , 20:45:00,5,0.9
2046,22/12/2015 , 21:00:00,5,0.9
2047,22/12/2015 , 21:15:00,6,1.1
2048,22/12/2015 , 21:30:00,5,0.9
2049,22/12/2015 , 21:45:00,5,0.9
2050,22/12/2015 , 22:00:00,5,0.9
2051,22/12/2015 , 22:15:00,6,1.1
2052,22/12/2015 , 22:30:00,6,1.1
2053,22/12/2015 , 22:45:00,6,1.1
2054,22/12/2015 , 23:00:00,6,1.1
2055,22/12/2015 , 23:15:00,6,1.1
2056,22/12/2015 , 23:30:00,6,1.1
2057,22/12/2015 , 23:45:00,5,0.9
2058,22/12/2015 , 24:00:00,6,1.1
2059,23/12/2015 , 00:15:00,5,0.9
2060,23/12/2015 , 00:30:00,6,1.1
2061,23/12/2015 , 00:45:00,5,0.9
2062,23/12/2015 , 01:00:00,5,0.9
2063,23/12/2015 , 01:15:00,6,1.1
2064,23/12/2015 , 01:30:00,6,1.1
2065,23/12/2015 , 01:45:00,5,0.9
2066,23/12/2015 , 02:00:00,6,1.1
2067,23/12/2015 , 02:15:00,6,1.1
2068,23/12/2015 , 02:30:00,6,1.1
2069,23/12/2015 , 02:45:00,6,1.1
2070,23/12/2015 , 03:00:00,5,0.9
2071,23/12/2015 , 03:15:00,6,1.1
2072,23/12/2015 , 03:30:00,6,1.1
2073,23/12/2015 , 03:45:00,5,0.9
2074,23/12/2015 , 04:00:00,5,0.9
2075,23/12/2015 , 04:15:00,6,1.1
2076,23/12/2015 , 04:30:00,6,1.1
2077,23/12/2015 , 04:45:00,5,0.9
2078,23/12/2015 , 05:00:00,6,1.1
2079,23/12/2015 , 05:15:00,5,0.9
2080,23/12/2015 , 05:30:00,5,0.9
2081,23/12/2015 , 05:45:00,6,1.1
2082,23/12/2015 , 06:00:00,5,0.9
2083,23/12/2015 , 06:15:00,5,0.9
2084,23/12/2015 , 06:30:00,6,1.1
2085,23/12/2015 , 06:45:00,7,1.3
2086,23/12/2015 , 07:00:00,11,2
2087,23/12/2015 , 07:15:00,45,8.2
2088,23/12/2015 , 07:30:00,174,31.5
2089,23/12/2015 , 07:45:00,412,74.7
2090,23/12/2015 , 08:00:00,502,91
2091,23/12/2015 , 08:15:00,390,70.7
2092,23/12/2015 , 08:30:00,625,113.3
2093,23/12/2015 , 08:45:00,646,117.1
2094,23/12/2015 , 09:00:00,1167,211.5
2095,23/12/2015 , 09:15:00,3232,585.8
2096,23/12/2015 , 09:30:00,2840,514.8
2097,23/12/2015 , 09:45:00,2391,433.4
2098,23/12/2015 , 10:00:00,2153,390.3
2099,23/12/2015 , 10:15:00,4101,743.4
2100,23/12/2015 , 10:30:00,5504,997.7
2101,23/12/2015 , 10:45:00,4845,878.2
2102,23/12/2015 , 11:00:00,4546,824
2103,23/12/2015 , 11:15:00,5955,1079.4
2104,23/12/2015 , 11:30:00,5783,1048.2
2105,23/12/2015 , 11:45:00,6113,1108.1
2106,23/12/2015 , 12:00:00,6624,1200.7
2107,23/12/2015 , 12:15:00,6158,1116.2
2108,23/12/2015 , 12:30:00,6414,1162.6
2109,23/12/2015 , 12:45:00,5192,941.1
2110,23/12/2015 , 13:00:00,4621,837.6
2111,23/12/2015 , 13:15:00,4959,898.9
2112,23/12/2015 , 13:30:00,4975,901.8
2113,23/12/2015 , 13:45:00,4706,853
2114,23/12/2015 , 14:00:00,3000,543.8
2115,23/12/2015 , 14:15:00,2266,410.7
2116,23/12/2015 , 14:30:00,2517,456.2
2117,23/12/2015 , 14:45:00,2000,362.5
2118,23/12/2015 , 15:00:00,1441,261.2
2119,23/12/2015 , 15:15:00,1638,296.9
2120,23/12/2015 , 15:30:00,985,178.5
2121,23/12/2015 , 15:45:00,673,122
2122,23/12/2015 , 16:00:00,706,128
2123,23/12/2015 , 16:15:00,779,141.2
2124,23/12/2015 , 16:30:00,756,137
2125,23/12/2015 , 16:45:00,594,107.7
2126,23/12/2015 , 17:00:00,381,69.1
2127,23/12/2015 , 17:15:00,316,57.3
2128,23/12/2015 , 17:30:00,257,46.6
2129,23/12/2015 , 17:45:00,120,21.8
2130,23/12/2015 , 18:00:00,51,9.2
2131,23/12/2015 , 18:15:00,12,2.2
2132,23/12/2015 , 18:30:00,3,0.5
2133,23/12/2015 , 18:45:00,3,0.5
2134,23/12/2015 , 19:00:00,3,0.5
2135,23/12/2015 , 19:15:00,4,0.7
2136,23/12/2015 , 19:30:00,4,0.7
2137,23/12/2015 , 19:45:00,5,0.9
2138,23/12/2015 , 20:00:00,5,0.9
2139,23/12/2015 , 20:15:00,5,0.9
2140,23/12/2015 , 20:30:00,4,0.7
2141,23/12/2015 , 20:45:00,5,0.9
2142,23/12/2015 , 21:00:00,4,0.7
2143,23/12/2015 , 21:15:00,4,0.7
2144,23/12/2015 , 21:30:00,4,0.7
2145,23/12/2015 , 21:45:00,5,0.9
2146,23/12/2015 , 22:00:00,5,0.9
2147,23/12/2015 , 22:15:00,4,0.7
2148,23/12/2015 , 22:30:00,4,0.7
2149,23/12/2015 , 22:45:00,5,0.9
2150,23/12/2015 , 23:00:00,5,0.9
2151,23/12/2015 , 23:15:00,4,0.7
2152,23/12/2015 , 23:30:00,4,0.7
2153,23/12/2015 , 23:45:00,5,0.9
2154,23/12/2015 , 24:00:00,5,0.9
2155,24/12/2015 , 00:15:00,5,0.9
2156,24/12/2015 , 00:30:00,5,0.9
2157,24/12/2015 , 00:45:00,5,0.9
2158,24/12/2015 , 01:00:00,5,0.9
2159,24/12/2015 , 01:15:00,5,0.9
2160,24/12/2015 , 01:30:00,5,0.9
2161,24/12/2015 , 01:45:00,6,1.1
2162,24/12/2015 , 02:00:00,5,0.9
2163,24/12/2015 , 02:15:00,6,1.1
2164,24/12/2015 , 02:30:00,5,0.9
2165,24/12/2015 , 02:45:00,6,1.1
2166,24/12/2015 , 03:00:00,6,1.1
2167,24/12/2015 , 03:15:00,6,1.1
2168,24/12/2015 , 03:30:00,5,0.9
2169,24/12/2015 , 03:45:00,5,0.9
2170,24/12/2015 , 04:00:00,5,0.9
2171,24/12/2015 , 04:15:00,6,1.1
2172,24/12/2015 , 04:30:00,5,0.9
2173,24/12/2015 , 04:45:00,4,0.7
2174,24/12/2015 , 05:00:00,5,0.9
2175,24/12/2015 , 05:15:00,4,0.7
2176,24/12/2015 , 05:30:00,5,0.9
2177,24/12/2015 , 05:45:00,5,0.9
2178,24/12/2015 , 06:00:00,4,0.7
2179,24/12/2015 , 06:15:00,5,0.9
2180,24/12/2015 , 06:30:00,5,0.9
2181,24/12/2015 , 06:45:00,5,0.9
2182,24/12/2015 , 07:00:00,9,1.6
2183,24/12/2015 , 07:15:00,36,6.5
2184,24/12/2015 , 07:30:00,115,20.8
2185,24/12/2015 , 07:45:00,243,44
2186,24/12/2015 , 08:00:00,530,96.1
2187,24/12/2015 , 08:15:00,410,74.3
2188,24/12/2015 , 08:30:00,552,100.1
2189,24/12/2015 , 08:45:00,535,97
2190,24/12/2015 , 09:00:00,2370,429.6
2191,24/12/2015 , 09:15:00,6204,1124.5
2192,24/12/2015 , 09:30:00,4960,899.1
2193,24/12/2015 , 09:45:00,2434,441.2
2194,24/12/2015 , 10:00:00,0,0
2195,24/12/2015 , 10:15:00,0,0
2196,24/12/2015 , 10:30:00,0,0
2197,24/12/2015 , 10:45:00,0,0
2198,24/12/2015 , 11:00:00,0,0
2199,24/12/2015 , 11:15:00,0,0
2200,24/12/2015 , 11:30:00,0,0
2201,24/12/2015 , 11:45:00,0,0
2202,24/12/2015 , 12:00:00,0,0
2203,24/12/2015 , 12:15:00,0,0
2204,24/12/2015 , 12:30:00,0,0
